;organisation_supplier;Proces_Instantie_Codes;projects;Meetobject_Code;locationgeography.srid;Geografie_Notatie;locationgeography.coordinates;Ecotoop_Codes;collectiondate;externalreference;measurementsetnumber;measurementpackage;measurementpurpose;analysiscontext_samplingcontext;compartment;measurementdate;Meting_Correlatie;quantity;taxontype;parameter;Parameter_Kenmerken;Notitie_Code;limitsymbol;measuredvalue;measuredunit;calculatedvalue;samplingdevices;calculatedunit;status
853;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Navicula cari;LV=LV-CEL;;>;0;n;0.0;;%;65
854;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Navicula cincta;LV=LV-CEL;;;1;n;0.5;;%;65
855;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Navicula cryptotenella;LV=LV-CEL;;;11;n;5.5;;%;65
856;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Navicula gregaria;LV=LV-CEL;;;4;n;2.0;;%;65
857;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Navicula recens;LV=LV-CEL;;;1;n;0.5;;%;65
858;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Navicula reinhardtii;LV=LV-CEL;;;2;n;1.0;;%;65
859;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Navicula tripunctata;LV=LV-CEL;;;12;n;6.0;;%;65
860;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Nitzschia acicularis;LV=LV-CEL;;>;0;n;0.0;;%;65
861;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Nitzschia brevissima;LV=LV-CEL;;;17;n;8.5;;%;65
862;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Nitzschia dissipata var. dissipata;LV=LV-CEL;;;9;n;4.5;;%;65
863;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Nitzschia dissipata var. media;LV=LV-CEL;;;2;n;1.0;;%;65
864;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Nitzschia filiformis;LV=LV-CEL;;;6;n;3.0;;%;65
865;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Nitzschia palea;LV=LV-CEL;;;2;n;1.0;;%;65
866;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Nitzschia siliqua;LV=LV-CEL;;;1;n;0.5;;%;65
867;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Nitzschia sociabilis;LV=LV-CEL;;>;0;n;0.0;;%;65
868;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Placoneis;LV=LV-CEL;Dc050;;1;n;0.5;;%;65
869;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Planothidium;LV=LV-CEL;;;1;n;0.5;;%;65
870;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Planothidium;LV=LV-CEL;Dc051;;3;n;1.5;;%;65
871;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Planothidium daui;LV=LV-CEL;;;6;n;3.0;;%;65
872;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Planothidium frequentissimum;LV=LV-CEL;;;6;n;3.0;;%;65
873;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Planothidium frequentissimum var. frequentissimum;LV=LV-CEL;;;4;n;2.0;;%;65
874;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Planothidium lanceolatum;LV=LV-CEL;;>;0;n;0.0;;%;65
875;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Planothidium rostratum;LV=LV-CEL;;>;0;n;0.0;;%;65
876;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Pseudostaurosira elliptica [1];LV=LV-CEL;;;19;n;9.5;;%;65
877;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Pseudostaurosira trainorii;LV=LV-CEL;;>;0;n;0.0;;%;65
878;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Rhoicosphenia abbreviata;LV=LV-CEL;;;4;n;2.0;;%;65
879;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Skeletonema subsalsum;LV=LV-CEL;;>;0;n;0.0;;%;65
880;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Staurosira construens var. binodis;LV=LV-CEL;;>;0;n;0.0;;%;65
881;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Staurosira venter;LV=LV-CEL;;;12;n;6.0;;%;65
882;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HARVT_0032;EPSG:4258;WKT;POINT(4.1935 51.77248);;	19-05-2014 00:00;2014005587;368;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 11:20:00;;AANTFTE;DIATM;Surirella brebissonii var. kuetzingii;LV=LV-CEL;;;2;n;1.0;;%;65
883;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Achnanthidium eutrophilum;LV=LV-CEL;;;1;n;0.5;;%;65
884;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Achnanthidium minutissimum;LV=LV-CEL;;;2;n;1.0;;%;65
885;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Amphora copulata;LV=LV-CEL;;;4;n;2.0;;%;65
886;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Amphora pediculus;LV=LV-CEL;;;20;n;10.0;;%;65
887;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Cocconeis pediculus;LV=LV-CEL;;;9;n;4.5;;%;65
888;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Cocconeis placentula;LV=LV-CEL;;;11;n;5.5;;%;65
889;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Ctenophora pulchella;LV=LV-CEL;;;1;n;0.5;;%;65
890;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Diatoma tenuis;LV=LV-CEL;;;3;n;1.5;;%;65
891;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Diatoma vulgaris;LV=LV-CEL;;;22;n;11.0;;%;65
892;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Encyonema cespitosum;LV=LV-CEL;;;1;n;0.5;;%;65
893;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Fragilaria bidens;LV=LV-CEL;;;1;n;0.5;;%;65
894;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Fragilaria capucina [1];LV=LV-CEL;;;18;n;9.0;;%;65
895;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Fragilaria mesolepta;LV=LV-CEL;;;4;n;2.0;;%;65
896;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Fragilaria vaucheriae;LV=LV-CEL;;;4;n;2.0;;%;65
897;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Gomphonema olivaceum;LV=LV-CEL;;;1;n;0.5;;%;65
898;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Hippodonta hungarica;LV=LV-CEL;;;1;n;0.5;;%;65
899;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Karayevia ploenensis var. gessneri;LV=LV-CEL;;;1;n;0.5;;%;65
900;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Melosira varians;LV=LV-CEL;;;1;n;0.5;;%;65
901;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Navicula antonii;LV=LV-CEL;;;1;n;0.5;;%;65
902;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Navicula gregaria;LV=LV-CEL;;;3;n;1.5;;%;65
903;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Navicula lanceolata [1];LV=LV-CEL;;>;0;n;0.0;;%;65
904;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Navicula perminuta;LV=LV-CEL;;;3;n;1.5;;%;65
905;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Navicula tripunctata;LV=LV-CEL;;;1;n;0.5;;%;65
906;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Nitzschia dissipata var. dissipata;LV=LV-CEL;;;2;n;1.0;;%;65
907;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Nitzschia fonticola;LV=LV-CEL;;;2;n;1.0;;%;65
908;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Nitzschia frustulum;LV=LV-CEL;;;13;n;6.5;;%;65
909;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Nitzschia inconspicua;LV=LV-CEL;;;20;n;10.0;;%;65
910;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Nitzschia microcephala;LV=LV-CEL;;;4;n;2.0;;%;65
911;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Nitzschia supralitorea;LV=LV-CEL;;;1;n;0.5;;%;65
912;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Opephora mutabilis;LV=LV-CEL;;;5;n;2.5;;%;65
913;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Pseudostaurosira trainorii;LV=LV-CEL;;;2;n;1.0;;%;65
914;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Rhoicosphenia abbreviata;LV=LV-CEL;;;21;n;10.5;;%;65
915;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Surirella brebissonii var. kuetzingii;LV=LV-CEL;;;1;n;0.5;;%;65
916;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Tabularia fasciculata;LV=LV-CEL;;;10;n;5.0;;%;65
917;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	VLKRK_0009;EPSG:4258;WKT;POINT(4.15744 51.68286);;	19-05-2014 00:00;2014005588;386;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	19-05-2014 12:05:00;;AANTFTE;DIATM;Thalassiosira pseudonana;LV=LV-CEL;;;6;n;3.0;;%;65
